,Day_num,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sosaline,sst,t2m,surface_pressure,sea_ice_extent
0,0.0,1.38259482137,-0.94813036901,-1.12138552932,-1.05826270388,-0.823871213997,0.670068318769,0.956253930336,-0.752000940831,-1.21336507345,-0.645424197927,0.703775673398
1,1.0,1.30097752069,-0.945824433313,-1.1154440707,-1.05764458985,-0.811991985119,0.651219838537,0.956253930336,-0.758364343676,-1.21115714688,-0.716548460435,0.663113218293
2,2.0,1.09962935957,-0.941942528974,-1.12233882206,-1.05704680044,-0.773271901275,0.648295801066,0.956253930336,-0.763072778992,-1.21261857493,-0.558327948988,0.675697486682
3,3.0,0.853492195489,-0.949336763839,-1.12616474864,-1.05645194363,-0.814502092148,0.655277901503,0.956253930336,-0.767332660138,-1.22810033944,-0.360042733459,0.689832529584
4,4.0,0.695120169849,-0.952438162763,-1.13040754914,-1.05582835436,-0.967539502905,0.539320131158,0.956253930336,-0.772534444574,-1.23598945594,-0.268855495657,0.703325199898
5,5.0,0.64737294917,-0.956135716118,-1.13998294715,-1.05472581292,-0.774235232937,0.65352627721,0.956253930336,-0.772168067506,-1.24580425276,-0.045587862081,0.716370970017
6,6.0,0.870325648486,-0.952766617326,-1.15807401996,-1.05384476039,-0.716620545405,0.690717884047,0.956253930336,-0.775896115671,-1.2535081927,-0.285575803115,0.734045766043
7,7.0,1.10107640489,-0.955258179325,-1.16539193475,-1.05278052373,-0.683280472823,0.694263582229,0.956253930336,-0.779351186746,-1.26573622685,-0.618412619033,0.744767568182
8,8.0,1.17304829848,-0.962695852565,-1.16792787582,-1.05174062403,-0.746057149019,0.64161521578,0.956253930336,-0.783361970679,-1.26919893192,-0.722432427362,0.758017965307
9,9.0,1.25821604161,-0.966106698804,-1.17380914304,-1.05082036342,-0.787358661939,0.613270392062,0.956253930336,-0.788582351216,-1.26637301906,-0.885153163949,0.769788468995
10,10.0,1.15999188067,-0.97156207193,-1.19750673393,-1.04968983913,-0.911451076669,0.4748153292,0.956253930336,-0.794572831634,-1.27661062618,-0.942423072846,0.78596297529
11,11.0,1.02118177452,-0.979453519062,-1.18603785918,-1.04858311272,-0.73932033271,0.674527471302,0.956253930336,-0.802419411264,-1.29217097818,-0.570827760031,0.796377797392
12,12.0,1.20861305486,-0.972983646004,-1.18694213703,-1.0474561117,-0.614722210926,0.758390057423,0.956253930336,-0.802689149706,-1.28509323874,-0.766983436993,0.865099663555
13,13.0,1.10656775947,-0.972726865223,-1.18230012376,-1.04530144565,-0.648185654509,0.770900438093,0.956253930336,-0.806553372998,-1.27955042094,-0.942012821936,0.874106927914
14,14.0,1.14174667946,-0.962786485601,-1.16597081796,-1.04383299807,-0.674221390203,0.741971608808,0.956253930336,-0.811226835361,-1.27336848134,-1.16217357725,0.886056950612
15,15.0,1.2734620198,-0.956011717616,-1.16200561749,-1.04243725842,-0.700086339887,0.736106761471,0.956253930336,-0.820462799233,-1.26907031826,-1.30362773109,0.900736108139
16,16.0,1.17852723496,-0.949276206087,-1.15119753559,-1.04032880305,-0.769446565778,0.725389235123,0.956253930336,-0.819772574893,-1.2660508751,-1.23249649568,0.913280303345
17,17.0,1.07311308308,-0.949135679544,-1.1498215433,-1.03813903261,-0.790511941378,0.685010910384,0.956253930336,-0.819743669258,-1.26664310341,-1.04929050378,0.923831235135
18,18.0,1.11761494056,-0.955800174883,-1.16865962286,-1.0353063185,-0.858537240374,0.63698670066,0.956253930336,-0.823061523647,-1.26584699757,-0.706697692314,0.942033188402
19,19.0,1.23178667128,-0.965625662389,-1.1685912899,-1.03347933104,-0.771368388613,0.735892545788,0.956253930336,-0.826525558777,-1.2691867228,-0.195876191319,0.9541167673
20,20.0,1.41131669522,-0.967841723213,-1.16300586529,-1.03145698467,-0.709552745352,0.75410424,0.956253930336,-0.830295992692,-1.26629990248,-0.0158256150688,0.959805594135
21,21.0,1.4703520039,-0.967879689782,-1.1655838334,-1.0282046387,-0.740707163294,0.712801500841,0.956253930336,-0.830976998128,-1.26237490006,-0.108942647546,0.973151205588
